index,fate_excluding_DCs,fate_excluding_Ery_1,fate_excluding_HSC_1,fate_excluding_Mono_1,fate_excluding_Precursors,fate_excluding_HSC_2,fate_excluding_Mono_2,fate_excluding_Ery_2
Run5_121338017528694,Mono_2,DCs,DCs,DCs,Mono_2,Mega,DCs,DCs
Run5_121338017831203,Mono_1,Mono_2,Mono_1,Mono_2,Mono_2,Mono_1,Mono_1,Mono_2
Run5_121338018085238,HSC_2,DCs,DCs,DCs,DCs,DCs,DCs,Mono_1
Run5_121339869612342,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_121339884498228,DCs,Mono_1,Mega,Mega,Mega,Mono_1,Mega,Mega
Run5_121339884563677,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_121339897399643,HSC_2,DCs,Ery_2,DCs,HSC_2,HSC_1,Mega,Mega
Run5_121339915492150,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_121339916245221,Mega,Mega,Mega,Mega,Mega,Mega,Mega,Mega
Run5_121742657219428,DCs,DCs,DCs,DCs,Mono_1,DCs,Mono_1,Mega
Run5_121742657501043,Ery_2,Mega,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_121742671894326,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_121742684023020,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_121742684769518,Mono_2,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,DCs
Run5_121812450659110,DCs,DCs,Mono_1,DCs,Mono_1,Mono_1,DCs,Mono_1
Run5_121812464553396,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2
Run5_121812464851246,Mono_2,Mega,HSC_1,Ery_2,Ery_1,Mono_1,Mono_2,DCs
Run5_121812477929373,Mono_1,DCs,DCs,DCs,DCs,Mono_1,DCs,DCs
Run5_121826140077470,Ery_2,Mega,Ery_2,Ery_2,Ery_2,Mega,Ery_2,Ery_1
Run5_121826140122412,Mono_1,Mono_1,Mono_1,Mono_2,Mono_1,Mono_1,Mono_1,Mono_1
Run5_121826140415902,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_121826140605285,Mono_1,DCs,DCs,DCs,Mega,DCs,Ery_1,DCs
Run5_121826155117419,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_2
Run5_121826155648939,Ery_2,Mega,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_121826167613876,Mono_2,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_121826168137643,Mega,DCs,Ery_2,DCs,Mega,Ery_2,Mega,HSC_2
Run5_121826168162659,Mega,Mega,Mega,Mega,Mega,Mega,Mega,Mega
Run5_121826186283356,Mono_1,Mono_1,Mono_2,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_121826186488667,DCs,DCs,DCs,DCs,Mega,DCs,DCs,DCs
Run5_121879156156142,Mono_2,DCs,DCs,HSC_2,Mono_1,DCs,Mono_1,Mono_1
Run5_121879156602669,DCs,DCs,DCs,DCs,DCs,DCs,DCs,HSC_2
Run5_121879183874779,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_121879183911859,Mono_2,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_121896083017067,Ery_2,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2
Run5_121896094784430,Mono_2,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_121896094844654,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Ery_1,Mono_1
Run5_121896095594741,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_121896113728940,Ery_2,Mega,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_121955392048555,DCs,Mono_1,DCs,DCs,Mono_2,DCs,Mono_2,DCs
Run5_121955406474604,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_121955406789483,DCs,Precursors,DCs,Mega,Ery_1,Mega,DCs,Mono_1
Run5_121955406957492,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2
Run5_121955407219108,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_121955438180773,DCs,DCs,Ery_2,DCs,Mono_1,Ery_1,DCs,Ery_2
Run5_121955438423262,Ery_2,Mega,DCs,DCs,Mega,Precursors,Mega,Mega
Run5_121955438770422,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_121965726591324,Ery_2,Mega,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_121965741819629,Mono_2,Mono_1,DCs,DCs,Mono_2,Mono_1,Mono_2,Mono_1
Run5_121965742090611,Mono_2,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_121965773438308,DCs,DCs,Mono_1,DCs,DCs,DCs,DCs,DCs
Run5_122282748888820,DCs,DCs,DCs,DCs,Mono_1,DCs,Ery_2,DCs
Run5_122282776116086,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_122282776614758,Mono_2,HSC_2,DCs,DCs,Mono_1,Mono_2,DCs,DCs
Run5_122282776848630,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_122282776874270,DCs,DCs,DCs,DCs,DCs,Mono_1,DCs,DCs
Run5_122282776938339,Ery_1,Precursors,Mega,Mega,Mega,Mega,Ery_2,Ery_2
Run5_122282795482347,Mega,DCs,Ery_1,DCs,Ery_1,Ery_2,Mega,Mega
Run5_122293352064750,DCs,DCs,DCs,DCs,Mono_2,Mono_2,DCs,DCs
Run5_122293352295709,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_122293366995766,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_122293379357555,DCs,DCs,Ery_1,DCs,DCs,Ery_2,HSC_2,Mono_2
Run5_122293380103390,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_122293398682475,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_122293398691236,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_122308384443244,Mono_1,Mono_1,Mono_1,Mono_2,Mono_1,Mono_1,Mono_1,Mono_1
Run5_122308384647606,Mono_2,DCs,Ery_2,DCs,Mega,Mega,Mega,Mega
Run5_122308384737070,Mono_1,Mega,DCs,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_122308384909171,DCs,DCs,DCs,DCs,DCs,Ery_1,Mega,DCs
Run5_122308399586523,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_122308411669932,Mono_1,Mono_1,Mono_1,Mono_2,Mono_1,Mono_1,Mono_1,Mono_1
Run5_122308412197221,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2
Run5_122308430838108,Mono_2,DCs,DCs,DCs,Ery_1,Mega,DCs,DCs
Run5_122308431309166,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_122308431337893,DCs,DCs,DCs,DCs,Mega,DCs,Mega,DCs
Run5_122308431338283,Mono_1,Mono_1,Mono_1,Mono_2,Mono_1,Mono_1,Mono_1,Mono_1
Run5_122310397676468,Mono_2,Mono_1,DCs,DCs,Mono_1,DCs,Mono_1,DCs
Run5_122310425794860,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1,Ery_1
Run5_122428777683302,Mono_2,Mono_1,Mono_1,DCs,Mono_1,DCs,Mono_1,Mono_2
Run5_122428792990964,Ery_1,HSC_2,DCs,HSC_2,Mono_1,DCs,Mega,DCs
Run5_122428804945757,Ery_1,Mega,Ery_2,Mega,Ery_2,Ery_2,Ery_2,Ery_1
Run5_122428805827310,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_122436428426011,Ery_2,Mega,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_122436443392756,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_122436443553141,Mega,Mega,Mega,Mega,Mega,Mega,Ery_2,Ery_1
Run5_122436443565299,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_122436443618091,Mono_2,DCs,DCs,DCs,DCs,Mono_1,Mono_2,DCs
Run5_122436455394659,DCs,DCs,DCs,Mono_2,DCs,Ery_2,DCs,DCs
Run5_122436474812148,Mono_1,Mono_1,Mono_1,Mono_2,Mono_1,Mono_1,Mono_1,Mono_1
Run5_122436475050395,DCs,DCs,Mono_1,Ery_2,Ery_2,Ery_1,Ery_2,DCs
Run5_122514677058797,Mono_2,DCs,DCs,DCs,DCs,DCs,Mono_1,DCs
Run5_122514677385454,Ery_2,Mono_1,Ery_1,Ery_2,Ery_2,Ery_2,Ery_1,Ery_1
Run5_122514691804534,DCs,DCs,DCs,DCs,Mono_2,Mono_1,DCs,DCs
Run5_122514692065654,Mono_2,Mono_1,Mono_1,DCs,Mono_2,Mono_1,Mono_2,Mono_2
Run5_122514692492718,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_122514704584094,DCs,Mono_1,DCs,DCs,Mono_2,DCs,Mono_1,DCs
Run5_122514704643886,Ery_2,Mega,Ery_2,Mega,Ery_2,Ery_2,Ery_2,Ery_1
Run5_122514704911077,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_125042414446436,Mono_2,Mono_1,Mono_1,DCs,Mono_2,DCs,DCs,DCs
Run5_125042414704491,Precursors,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_125042426764206,Ery_1,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_125042426828509,Mono_1,Mono_1,Mono_2,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_125042427049836,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_125042445924214,DCs,DCs,DCs,DCs,DCs,DCs,DCs,Mono_1
Run5_125197018937182,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_125197033061236,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_125197033884069,DCs,DCs,DCs,DCs,Mono_1,Mono_1,DCs,DCs
Run5_125197046376694,Mono_2,DCs,Mono_1,DCs,DCs,DCs,DCs,DCs
Run5_125197064496949,Ery_2,Mega,Ery_1,Mega,Ery_2,Ery_2,Ery_2,Ery_1
Run5_125239700146011,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_125239700155227,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_125239715023597,Mono_2,Mono_1,Mono_2,DCs,Mono_2,Mono_1,Mono_1,Mono_1
Run5_125239726848939,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_125239727181230,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_1,Ery_2,Ery_1
Run5_125239746320308,DCs,DCs,Ery_2,Mega,Mega,DCs,Mono_1,Ery_2
Run5_125247350271261,DCs,DCs,DCs,DCs,Mega,DCs,DCs,Precursors
Run5_125247364749540,Mono_2,DCs,Ery_2,DCs,Mono_1,DCs,Mega,DCs
Run5_125247377590110,DCs,DCs,DCs,DCs,DCs,DCs,Mono_1,DCs
Run5_125247378050334,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_125247396146101,Mono_1,Mono_1,Mono_1,Mono_2,Mono_1,Mono_1,Mono_1,Mono_1
Run5_125677920500981,Mono_1,Mono_1,Mono_1,Mono_2,Mono_1,Mono_1,Mono_1,Mono_1
Run5_125677967399333,Ery_2,DCs,DCs,Ery_2,Ery_2,DCs,Mega,Mega
Run5_125719945824108,DCs,DCs,Mega,DCs,Ery_1,DCs,Mega,Mega
Run5_125719946058019,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_125719958207861,DCs,DCs,DCs,DCs,Mono_2,Mega,Mono_1,DCs
Run5_125719958646046,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_125719958739371,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_125719977089261,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2
Run5_125728279681446,DCs,DCs,DCs,DCs,Mono_1,DCs,Mono_1,DCs
Run5_125728279907187,DCs,Mono_1,DCs,DCs,DCs,Ery_2,Mono_1,HSC_2
Run5_125728298559323,Ery_2,Mega,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2
Run5_125745298565044,Ery_1,DCs,DCs,DCs,Mega,Precursors,DCs,Ery_2
Run5_125745312459702,Mega,DCs,Ery_1,DCs,Ery_2,Mega,DCs,Ery_2
Run5_125745312717548,Mega,Precursors,Ery_1,DCs,Mega,Mega,Mega,Mega
Run5_125745325361886,Ery_1,DCs,DCs,Ery_2,Mono_1,Ery_2,Ery_2,DCs
Run5_125745344494964,Ery_2,DCs,Ery_2,Ery_2,Mega,Ery_2,Ery_2,Ery_1
Run5_126132114024668,Ery_2,DCs,Mega,Ery_2,Ery_2,Mega,Mega,HSC_2
Run5_126132128245611,Ery_1,Mono_1,DCs,DCs,Mega,Ery_1,DCs,DCs
Run5_126132128734622,Mono_1,Mono_1,Mono_1,DCs,Mono_2,Mono_1,Mono_1,Mono_2
Run5_126132159965094,DCs,DCs,Mega,Mega,DCs,Ery_2,DCs,Mega
Run5_126149024704286,Ery_1,DCs,Ery_1,Ery_2,Ery_2,Ery_1,Ery_1,Ery_1
Run5_126149024726443,DCs,DCs,DCs,DCs,Mono_1,DCs,DCs,DCs
Run5_126149040130797,Mono_2,DCs,DCs,DCs,DCs,Mono_1,DCs,DCs
Run5_126149040133876,Mono_2,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_126218845928365,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_126218864285990,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2
Run5_126227569371059,Mono_1,Mono_1,Mono_1,Mono_2,Mono_1,Mono_1,Mono_2,Mono_1
Run5_126227569404333,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_126227588246438,Mono_1,Mono_1,Ery_1,DCs,Mono_1,DCs,Mono_2,Mono_1
Run5_126227588954421,Mono_2,DCs,DCs,DCs,Mega,DCs,DCs,Mono_2
Run5_126293994498979,Ery_2,Mono_1,Ery_2,Mega,Mega,Ery_2,Ery_2,Ery_1
Run5_126293995112299,DCs,DCs,DCs,DCs,DCs,Mono_2,Mono_2,Mono_1
Run5_126294007180148,Mega,Mega,Mega,Mega,Mega,Mega,Mega,Mega
Run5_126294026270621,Mono_2,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_126294026271155,DCs,Mono_1,Mono_1,DCs,DCs,Mega,DCs,DCs
Run5_126680929614636,DCs,Mono_1,DCs,DCs,Mega,Mega,Mega,DCs
Run5_126680957110636,DCs,DCs,DCs,DCs,DCs,Mega,DCs,DCs
Run5_126680976512862,Mono_2,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_126681615386990,Precursors,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_126681615910637,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_126681616140653,Mega,Mono_1,DCs,DCs,Mega,Mono_1,DCs,DCs
Run5_126681646774702,Mono_1,Mono_1,Mono_1,Mono_2,Mono_1,Mono_1,Mono_1,Mono_1
Run5_126681647016292,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_126681647597870,Ery_2,Mega,Ery_2,Mega,Ery_2,Mono_1,Mega,Ery_1
Run5_126706297486118,DCs,DCs,DCs,DCs,DCs,DCs,Mono_1,DCs
Run5_126706311458101,Mono_2,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_126706311679196,Mono_2,DCs,DCs,DCs,Mono_1,DCs,Mega,DCs
Run5_126706312174940,DCs,DCs,DCs,DCs,Mono_1,Precursors,DCs,DCs
Run5_126706324227893,Mega,Mega,Mega,Mega,Mega,Mega,Mega,Mega
Run5_126706342876973,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_126707773860123,Mono_2,DCs,Ery_2,DCs,Mono_1,DCs,DCs,DCs
Run5_126707788369181,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2
Run5_126707788373235,Mono_1,Mono_1,Mono_1,Mono_2,Mono_1,Mono_1,Mono_1,Mono_1
Run5_126707819829172,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_126765620939998,Mono_1,Mono_1,Mono_1,DCs,Mono_2,Mono_1,Mono_1,Mono_1
Run5_126765621164972,Mono_2,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_126765621692765,HSC_2,DCs,DCs,DCs,Mega,HSC_2,DCs,Ery_2
Run5_126765636115750,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_126765636139947,DCs,DCs,DCs,Mono_1,DCs,DCs,DCs,DCs
Run5_126765636409589,Mono_1,Mono_1,Mono_1,Mono_2,Mono_1,Mono_1,Mono_1,Mono_1
Run5_126765667924829,Mono_1,Mono_1,Mono_1,Mono_2,Mono_1,Mono_1,Mono_1,Mono_1
Run5_126776224102827,Ery_2,DCs,DCs,DCs,DCs,Ery_2,DCs,DCs
Run5_126776224724830,Ery_2,DCs,Mega,Mega,Mega,Mega,Mega,Ery_1
Run5_126776224738524,DCs,Mono_1,DCs,HSC_2,Mega,DCs,DCs,Ery_2
Run5_126776239353140,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_126776251632476,Mono_2,DCs,DCs,DCs,DCs,Mono_1,DCs,DCs
Run5_126834206226155,Ery_2,Mega,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_126834206533998,DCs,DCs,DCs,DCs,Mega,DCs,Mono_1,DCs
Run5_126834206791470,Mono_2,DCs,DCs,DCs,DCs,DCs,Mono_2,DCs
Run5_126834220907299,Mono_1,Mono_2,Mono_1,DCs,Mono_2,Mono_1,Mono_1,Mono_1
Run5_126834233760563,DCs,Mega,Ery_2,Ery_2,Mega,Mega,Mono_1,Ery_1
Run5_126835145795894,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_126835146021107,Mono_1,Mono_2,Mono_2,DCs,Mono_2,Mono_1,Mono_2,Mono_2
Run5_126835146481059,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_126835160440116,Mono_1,Mono_1,Mono_1,DCs,Mono_2,Mono_1,Mono_1,Mono_1
Run5_126835192163230,Mega,DCs,Mega,DCs,Mono_1,Mono_1,Mono_2,DCs
Run5_126836637030117,Mono_1,Mega,DCs,DCs,Ery_1,Ery_2,Mega,DCs
Run5_126836637060515,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_126836649408237,Ery_1,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_126836650208541,DCs,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,DCs
Run5_126836650231731,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,DCs
Run5_126836668226926,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_126836668483956,Mono_2,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_126885746040093,Ery_2,DCs,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_126885746101085,Ery_2,Ery_1,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_126885746359029,Mono_2,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_126885760486835,Mono_1,Mega,Mega,DCs,Mega,Precursors,Mega,DCs
Run5_126885760723373,Mono_1,Mono_2,Mono_1,DCs,Mono_2,Mono_1,Mono_1,DCs
Run5_126885760780133,Mono_2,DCs,Ery_2,DCs,DCs,Ery_2,DCs,DCs
Run5_126886685367220,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_126886699977564,HSC_2,DCs,DCs,DCs,Ery_2,Precursors,DCs,DCs
Run5_126886699980715,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_126886700497331,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_126886700862307,Ery_2,Mono_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_126886713386862,Mono_2,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_126886713416990,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_126886732060980,DCs,Precursors,DCs,DCs,DCs,Ery_1,Mono_2,DCs
Run5_129457491692468,Mono_2,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_129457506409181,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_129457506597302,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_129457506937244,DCs,DCs,DCs,DCs,DCs,DCs,Mono_1,DCs
Run5_129457519184181,DCs,Mono_1,Mono_1,DCs,DCs,DCs,DCs,DCs
Run5_129457519249125,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_129457519483739,Mono_2,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_129457538329822,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1,Ery_2,Ery_1
Run5_129497354422581,Ery_2,Mono_1,Ery_2,Ery_2,Mega,Ery_2,Mono_2,DCs
Run5_129497369332638,Mono_2,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_129497369852710,Mega,Mega,Mega,Ery_2,Mega,Mega,Mega,Ery_1
Run5_129497382209436,Mono_2,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_129497382402997,Mono_2,DCs,Mono_1,DCs,DCs,DCs,DCs,DCs
Run5_129565671475485,Ery_1,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_129565671704435,Mono_1,Mono_1,DCs,DCs,Mono_1,DCs,Mono_2,DCs
Run5_129565671775652,Ery_1,Ery_1,Ery_2,Ery_2,Ery_1,Ery_2,Ery_2,Ery_1
Run5_129565699292059,DCs,DCs,DCs,DCs,Mono_1,DCs,DCs,DCs
Run5_129565717350748,HSC_2,DCs,Mega,Mega,Mega,Ery_1,Mega,Mega
Run5_129565717388126,Mono_1,Mono_1,Mono_1,Mono_2,Mono_1,Mono_1,Mono_1,Mono_1
Run5_129565717556518,DCs,DCs,DCs,DCs,Mono_1,DCs,DCs,DCs
Run5_129582985530795,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_1,Ery_2,Ery_1
Run5_129582985832693,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_129583000436124,Ery_1,Ery_1,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2
Run5_129583012596531,Ery_1,DCs,DCs,DCs,Mono_1,DCs,DCs,DCs
Run5_129583031437660,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_129663530653924,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_129663530818475,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_129663543196534,DCs,DCs,Mega,DCs,Mono_1,Mega,DCs,Mega
Run5_129663543397093,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_129663543761636,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mega,DCs,Mega
Run5_129663543924957,DCs,DCs,DCs,DCs,Mono_2,DCs,DCs,DCs
Run5_129663562050460,Mono_2,Mono_1,Mono_1,DCs,Ery_1,Mono_1,Mono_1,Ery_1
Run5_129663562111708,DCs,DCs,Ery_2,Mega,Mega,Mega,Ery_1,Mega
Run5_129663562627955,DCs,Mono_1,DCs,Ery_2,Mono_1,DCs,DCs,DCs
Run5_129978391181740,Mono_1,Mono_2,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_129978405927645,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_129978418448620,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2
Run5_129978437586219,Mono_2,DCs,DCs,DCs,DCs,DCs,Mono_1,DCs
Run5_129978437684134,Mono_2,DCs,Mono_1,DCs,DCs,DCs,Mono_2,Mono_2
Run5_130057594685358,DCs,DCs,Mono_1,DCs,Mono_1,DCs,DCs,Mono_1
Run5_130057607207140,DCs,DCs,DCs,DCs,Mega,Ery_1,DCs,DCs
Run5_130057625524518,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_130126447565227,DCs,DCs,DCs,DCs,HSC_2,DCs,DCs,Mega
Run5_130126447762843,Ery_1,DCs,DCs,DCs,Mega,DCs,Mega,DCs
Run5_130126448023779,Ery_2,Ery_1,Ery_1,Ery_2,Ery_2,Mega,Ery_2,Ery_1
Run5_130126448114988,Ery_2,Ery_1,Ery_2,Ery_2,Ery_2,Ery_2,Ery_2,Ery_1
Run5_130126460415203,Mono_1,Mono_1,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_130134888533422,DCs,DCs,DCs,DCs,Mono_2,DCs,DCs,DCs
Run5_130134888630581,DCs,Mono_1,Ery_1,DCs,Mono_1,Mono_1,DCs,Mono_1
Run5_130134916127142,Mono_2,Mega,DCs,HSC_2,Mega,Ery_1,DCs,Mega
Run5_130134916348653,Ery_1,Mega,Ery_2,Mega,Ery_1,Mega,Ery_1,Mega
Run5_130134916622766,Mono_1,Mono_1,DCs,DCs,Mono_1,Mono_1,Mono_1,DCs
Run5_130134934968181,Mono_2,Mono_2,Mono_1,DCs,Mono_1,Mono_1,Mono_1,Mono_1
Run5_130134935452910,Mono_1,Mono_1,Mono_1,Mono_1,Mono_1,Mono_1,Mono_1,Mono_1
Run5_130134935554982,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_130142285248300,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_130142285516003,DCs,DCs,DCs,DCs,Mono_1,DCs,DCs,DCs
Run5_130142286011806,DCs,DCs,DCs,DCs,DCs,DCs,DCs,DCs
Run5_130142297810790,DCs,DCs,DCs,DCs,Mono_1,DCs,DCs,DCs
